app_http_response_code,app_request_latency_ms,app_throughput_kbps,node_cpu_seconds_total,node_load_1m,node_load_5m,node_load_15m,node_memory_MemTotal_bytes,node_memory_MemAvailable_bytes,node_swap_utilization,node_disk_read_bytes_total,node_disk_written_bytes_total,node_disk_reads_completed_total,node_disk_read_time_seconds_total,node_network_receive_bytes_total,node_network_transmit_bytes_total,node_network_dropped_packets,node_network_transmit_errors,container_cpu_usage_seconds_total,container_memory_working_set_bytes,container_fs_usage_bytes,container_rx_bytes,container_tx_bytes,kube_pod_container_status_restarts_total,pod_ready_status,pod_scheduling_latency_ms,os_cpu_time,os_cpu_util_percentage,os_memory_usage_mb,os_memory_resident_mb,os_disk_read_bytes_rate,os_disk_write_bytes_rate,os_disk_read_requests_rate,os_disk_write_requests_rate,os_network_incoming_bytes_rate,os_network_outgoing_bytes_rate,os_network_packet_drop_rate,os_hypervisor_vcpus_total,os_hypervisor_vcpus_used,os_hypervisor_memory_mb_total,os_hypervisor_memory_mb_used,os_hypervisor_local_gb_total,os_hypervisor_local_gb_used,os_api_response_latency_ms,os_rabbitmq_queue_depth,os_haproxy_connections,mist_time_to_connect_ms,mist_coverage_score,mist_capacity_score,mist_roaming_score,mist_ap_cpu_utilization,mist_ap_memory_utilization,mist_ap_uptime_seconds,mist_ap_temperature_c,mist_channel_utilization_24ghz,mist_channel_utilization_5ghz,mist_channel_utilization_6ghz,mist_noise_floor_dbm,mist_rf_retries_percent,mist_client_rssi,mist_client_snr,mist_client_tx_bytes,mist_client_rx_bytes,mist_client_throughput_kbps,mist_client_connection_state,Root_Cause_Fault_Label
200,102.2206,11274.7267,10195.1279,2.1257,1.8442,1.7802,16720404480,6858228577.503,0.0062,6844525671.1618,1756306943.8692,114044.3607,5002.3488,1015471028.658,550492624.0175,0.3187,0.1436,2244.1682,206439344.0878,9999801.4742,279322.9553,275911.3088,0,1,25.4747,5919.4043,39.4006,9862.112,14396.7246,10334.4501,196129.7569,861.6728,16344.7522,328556.6551,324640.5958,0.01,64,16,128000,9862.112,1000,278.654,45.9974,1.1312,56.5428,456.5587,98.9782,98.9524,97.3907,21.87,43.6549,86940,45.5792,12.528,22.6796,5.5955,-94.5119,3.5931,-60.3768,34.0946,1498790.8218,24962148.6047,12645.4019,1,No_Fault
200,97.0077,11072.0893,10214.7975,2.0111,1.81,1.5449,16720404480,6872186257.7023,0.0019,6844601247.5223,1757977298.2965,114189.7613,5006.2231,1015465397.5386,550535845.8365,0.5078,0.0466,2268.5552,206364179.0506,9999017.31,278797.5759,279605.5527,0,1,25.6344,6093.1211,40.5951,9847.9451,14368.7012,10406.9901,197761.5755,868.0547,16480.9576,328062.5099,328962.9791,0.01,64,18,128000,9847.9451,1000,283.4475,48.2331,1.9927,53.2074,478.5042,98.5908,97.9561,97.2146,22.5031,42.2367,86955,46.9779,12.609,22.2037,5.7866,-95.0976,3.8291,-55.6589,37.3619,1496691.387,25091668.7365,12411.4493,1,No_Fault
200,109.1962,11568.3587,10189.3234,2.0782,1.8022,1.5929,16720404480,6903439767.953,0.006,6844806136.4404,1761902504.0806,114594.5184,5027.2536,1015457821.3335,550534246.4569,0.0967,0.1102,2094.0571,208619439.8193,10000208.4911,278133.6953,279479.7885,0,1,26.5709,6305.9543,42.079,9816.9584,14302.3937,10608.1709,201594.8533,884.3269,16799.6446,327182.2034,328733.8865,0.0567,64,16,128000,9816.9584,1000,277.5723,47.9607,1.0744,58.9206,516.8087,98.8615,97.9588,97.4254,22.6935,41.6076,86970,47.2383,12.6591,21.7884,5.5692,-95.7478,4.403,-56.1375,34.4653,1505023.8196,25004311.9397,12970.1483,1,No_Fault
200,101.3521,11166.9544,10261.207,2.1702,1.9316,1.7875,16720404480,6901499324.5601,0.0045,6844605811.6495,1758117564.9496,114201.5571,5006.1034,1015428991.917,550485460.6267,0.1399,0.1123,2202.8695,211324016.7468,10000416.2041,275715.9418,275238.2426,0,1,24.3306,6398.1379,42.6267,9818.7473,14392.155,10411.6065,197897.6716,868.3154,16491.6751,324394.9337,323806.5701,0.0769,64,17,128000,9818.7473,1000,278.5748,47.0196,0.0015,56.285,520.1425,98.7048,98.628,97.4379,23.2165,40.1213,86985,46.3599,11.4206,22.5674,6.055,-93.5338,4.3459,-55.8963,37.9971,1504855.2608,25063327.2211,12268.7653,1,No_Fault
200,102.5238,11196.0557,10183.5171,2.0406,1.9313,1.5684,16720404480,6883491151.7035,0.0017,6844592507.9085,1758005217.8503,114179.187,5005.562,1015462636.9143,550489485.8543,0.4371,0.1239,2383.1895,207061259.5159,9999070.0491,278608.1029,275691.3198,0,1,28.1571,6245.3927,41.6765,9836.8967,14336.9631,10400.033,197788.1863,867.2803,16483.0918,327737.5921,324264.7299,0.1265,64,17,128000,9836.8967,1000,282.6702,47.398,1.8508,54.4008,465.3812,98.9476,98.3152,97.9317,24.1922,40.8323,87000,46.2739,11.7253,22.4344,5.9184,-95.6531,3.6741,-55.0412,35.024,1504481.0909,24974617.1068,12454.7231,1,No_Fault
200,103.3826,11428.9963,10184.7485,2.2572,1.9799,1.7829,16720404480,6929713507.622,0.0044,6844478385.329,1755750056.1754,113954.8424,4995.891,1015463844.3266,550509339.6249,0.2082,0.1781,2589.5148,204693491.2169,10000670.6331,278505.1529,277452.4168,0,1,28.8883,6206.7024,41.423,9790.2553,14350.4695,10288.8353,195584.7664,857.412,16299.0489,327765.4223,326297.8945,0.1033,64,18,128000,9790.2553,1000,281.307,48.0645,1.6307,57.8068,521.0101,98.6576,96.6554,97.6188,23.3869,42.8768,87015,47.4684,12.7583,21.9559,5.6973,-92.1814,4.4077,-55.1381,36.3899,1505260.9955,25014512.077,12540.1238,1,No_Fault
200,101.0138,11607.3653,10208.0962,2.0619,1.7899,1.5762,16720404480,6898384691.9697,0.0053,6844721927.3445,1760146581.2227,114431.6008,5020.5027,1015392842.1756,550541753.7228,0.3172,0.1167,2570.8172,206440885.1063,9999807.0113,272492.1399,280146.9115,0,1,28.3292,6020.4936,40.1056,9821.9721,14385.1618,10525.0529,199878.725,877.9274,16656.7862,320675.9469,329499.9949,0.146,64,17,128000,9821.9721,1000,277.6894,49.3397,1.9621,54.6015,487.5443,98.7721,97.8167,97.2894,23.0461,41.8213,87030,47.1792,11.1468,22.8608,6.2968,-93.6477,4.0292,-59.7915,37.949,1493872.0099,25013077.3261,12703.1439,1,No_Fault
200,101.693,11543.159,10208.0404,2.0155,1.7335,1.5655,16720404480,6911282482.8578,0.0018,6844738123.3086,1760777789.5454,114463.7634,5022.0122,1015405986.5459,550462674.7493,0.3437,0.2566,2719.4528,202647948.6793,9999726.0168,273869.7239,273422.7122,0,1,27.541,6121.9865,40.8417,9808.6637,14216.0708,10541.5619,200495.0043,879.3946,16708.2271,322130.8576,321567.1001,0.14,64,17,128000,9808.6637,1000,283.0893,46.6404,0.9258,53.7401,490.8089,98.5514,97.0971,97.8548,23.3045,41.5596,87045,46.478,11.0866,22.5984,5.6175,-95.1718,4.1676,-55.4014,36.4197,1509186.7897,24966040.7099,12964.8315,1,No_Fault
200,103.433,10967.198,10212.745,2.2271,1.9501,1.8394,16720404480,6910833210.3114,0.0057,6844589937.3678,1757532768.5865,114173.9575,5003.8261,1015472241.5912,550476816.2909,0.2462,0.0868,2725.2731,200091713.5843,9999857.0516,279517.1615,274678.1841,0,1,25.5443,6101.7892,40.6479,9809.4301,14385.9376,10397.3704,197326.4978,866.8353,16444.1116,328742.5775,323057.3506,0.1508,64,17,128000,9809.4301,1000,277.8392,47.6421,1.2532,56.5894,509.4242,98.8255,97.1622,97.0873,23.6717,42.6255,87060,47.4674,11.9402,21.296,5.6065,-94.4227,4.4477,-55.1618,34.743,1503676.0971,24935172.5923,12405.0215,1,No_Fault
200,102.091,11000.3228,10222.9619,2.2339,2.0985,1.7185,16720404480,6896331016.7736,0.0056,6844785776.2883,1761499100.2349,114557.6922,5026.1751,1015482149.782,550502547.4886,0.3368,0.0818,2588.9073,204186703.4579,10000185.4668,280288.4095,276846.9908,0,1,27.7664,5903.0874,39.2913,9823.5933,14268.1887,10587.2732,201200.5919,882.3129,16766.7529,329670.8902,325597.2895,0.1034,64,15,128000,9823.5933,1000,283.5356,48.4153,1.045,50.7441,497.3006,98.959,97.9351,97.9912,23.8983,43.8194,87075,45.9755,11.5649,21.9632,6.0603,-93.8831,4.079,-58.5386,37.4084,1508954.4307,24952026.9919,12321.7796,1,No_Fault
200,108.4819,11555.364,10212.9033,1.8586,1.6824,1.4894,16720404480,6899966547.1849,0.0015,6844801129.4502,1761651719.5955,114584.0508,5024.6118,1015414832.8324,550544598.7766,0.5165,0.1204,2628.8155,199985941.6401,9999312.2129,274438.2786,280288.9636,0,1,26.9493,5836.2797,38.9369,9820.4221,14244.9486,10602.9893,201349.2473,884.5018,16779.8342,322884.956,329788.2443,0.0708,64,15,128000,9820.4221,1000,278.3716,46.7197,0.6496,55.3025,504.3718,98.6115,97.9318,97.8548,23.0437,40.6608,87090,45.8886,11.5849,22.7379,5.5135,-93.3492,4.1004,-58.8597,34.3085,1498936.274,24990821.4953,13035.7116,1,No_Fault
200,101.2888,11357.89,10140.4346,1.86,1.622,1.4511,16720404480,6947811490.2793,0.0078,6844662676.7996,1758880827.3252,114320.0142,5011.9824,1015493121.4592,550508106.0213,0.0832,0.1672,2733.9504,201535727.0315,9999210.2813,281318.8226,277269.8431,0,1,28.3159,5734.3637,38.1859,9772.5319,14326.3606,10468.0256,198643.5683,872.6942,16554.1542,330846.41,326125.0997,0.0387,64,16,128000,9772.5319,1000,275.4302,48.8361,0.9206,54.1041,485.9234,98.6598,97.412,97.0098,23.268,43.0982,87105,46.8093,11.6834,21.1593,5.9416,-95.2891,3.7713,-60.2535,37.6966,1503559.2317,24993170.6319,12540.9929,1,No_Fault
200,96.0505,11150.243,10250.2649,2.0283,1.9052,1.5821,16720404480,6960044254.7108,0.0039,6844463694.7344,1755249981.3262,113924.2602,4991.8593,1015439774.8527,550524244.3239,0.2974,0.2221,2476.2137,200029547.5801,10000840.6404,276587.3995,278677.5414,0,1,25.2526,5589.6198,37.2898,9759.9173,14225.6527,10274.1093,195096.9973,856.4579,16258.1646,325374.2954,327809.8734,0.0867,64,16,128000,9759.9173,1000,283.6635,45.2997,0.5887,55.5691,470.7504,98.9745,98.4106,97.3492,22.2907,40.4465,87120,46.2868,12.5789,21.6192,5.7719,-92.9766,3.703,-55.8231,36.1023,1494214.3807,24920791.3242,12541.4026,1,No_Fault
200,108.6405,11761.4707,10239.0929,2.1044,1.9835,1.6368,16720404480,6912804534.2215,0.0065,6844621025.7252,1758529034.9643,114239.2836,5010.535,1015435365.3796,550457910.6981,0.4754,0.0642,2661.5071,200020998.642,9999552.7407,276214.9699,272987.6406,0,1,28.0756,5797.5599,38.6004,9807.2677,14287.4184,10427.1525,198298.7397,868.9787,16525.5832,324980.3222,321074.1478,0.0776,64,16,128000,9807.2677,1000,283.1676,47.9701,0.2904,50.4017,527.2634,98.7871,97.1842,97.6559,21.326,43.2308,87135,46.3229,11.6707,21.194,6.3464,-94.7185,4.5934,-56.9336,36.9015,1494813.9494,25018836.6955,12855.2754,1,No_Fault
200,107.2907,11039.0553,10234.0163,2.0652,1.7631,1.5667,16720404480,6906385627.2598,0.0014,6844522113.7362,1756691357.8659,114045.7639,5001.2339,1015425716.4676,550530708.8769,0.1016,0.1232,2811.5474,203891394.6222,10000660.4426,275460.7289,279212.8187,0,1,23.8373,5717.0222,38.0542,9813.5407,14287.1185,10331.3129,196505.6912,861.9172,16376.1797,323992.294,328379.5756,0.0361,64,16,128000,9813.5407,1000,282.6374,46.9469,1.3544,53.8228,515.3265,98.5164,97.9,97.1035,21.9935,40.1277,87150,46.0464,12.0161,22.5838,5.9173,-93.7086,4.3576,-60.0648,34.2202,1492318.2661,24996784.5662,12409.9694,1,No_Fault
200,99.7692,10779.3386,10176.8522,2.001,1.8089,1.6656,16720404480,6913289646.4956,0.002,6844606557.9759,1758148941.1861,114200.9464,5005.6582,1015429508.9986,550512822.2207,0.2091,0.1199,2815.3446,204942886.4268,9999396.4613,275759.5173,277634.404,0,1,29.3365,5873.6817,39.1431,9806.895,14219.7398,10412.3309,197928.5227,868.1977,16494.2569,324384.77,326523.9662,0.0218,64,16,128000,9806.895,1000,283.9735,46.2607,0.9623,58.1104,526.3115,98.7689,97.8535,97.5321,22.6381,43.8442,87165,46.4613,11.0922,22.5831,5.6621,-95.9638,4.5525,-57.5241,37.608,1507710.1207,25020990.8499,12155.1601,1,No_Fault
200,106.0545,11475.643,10218.8189,1.8949,1.8032,1.425,16720404480,6869087427.1562,0.0021,6844702907.7395,1759917759.2151,114393.307,5015.8247,1015469157.6831,550531613.47,0.0921,0.0506,2953.1008,201108150.7331,10000675.9901,279166.9011,279260.1429,0,1,28.8832,5675.3557,37.7798,9850.8946,14333.341,10506.9965,199656.2206,876.428,16638.1985,328346.7443,328581.1721,0.0235,64,17,128000,9850.8946,1000,275.2368,47.6216,0.6822,53.4954,517.4866,98.843,97.1383,97.1793,22.3524,41.9919,87180,46.7691,11.2301,22.0408,6.0684,-95.185,4.4265,-60.2848,36.3056,1506205.6955,24901667.6562,12694.6506,1,No_Fault
200,101.1452,11599.3443,10190.3645,2.1772,1.8941,1.7383,16720404480,6898795319.4864,0.0094,6844750071.9211,1760622563.5972,114489.6462,5022.5167,1015492780.4642,550490534.8033,0.2936,0.1862,3179.3328,199970444.7362,10000615.3047,281044.2412,275574.2194,0,1,26.5983,5819.9468,38.7983,9821.5653,14265.5213,10552.4102,200343.9425,880.1912,16695.7523,330692.8469,324288.6038,0.0259,64,17,128000,9821.5653,1000,277.2495,47.7156,1.8462,54.6333,511.0634,98.6757,96.8382,97.755,22.2424,40.6537,87195,47.4039,12.3705,21.9147,5.8765,-94.4252,4.3902,-57.7364,34.5932,1505746.2483,25086943.1383,13017.7567,1,No_Fault
200,101.3902,11234.3212,10156.1126,1.8267,1.7331,1.41,16720404480,6868129095.5535,0.0018,6844641019.4191,1758447690.9728,114275.795,5011.8326,1015453272.4167,550487383.3814,0.2778,0.0205,3003.4415,200325146.5319,9999780.8235,277725.3668,275429.4822,0,1,26.4471,5609.8376,37.4272,9851.9215,14315.4546,10446.618,198220.6294,871.4584,16518.9934,326694.8581,324015.6296,0.01,64,17,128000,9851.9215,1000,279.0066,47.494,1.4832,52.8861,537.3599,98.8117,97.8751,97.0678,21.7768,42.7292,87210,47.3327,11.9722,21.0065,5.5403,-92.0769,4.6712,-60.0555,37.224,1500043.7861,25054980.6969,12609.4576,1,No_Fault
200,98.1768,11689.4922,10236.049,1.9274,1.6733,1.4787,16720404480,6857921425.0058,0.0087,6844479029.9966,1755877169.1897,113959.7109,4995.9184,1015420632.1342,550504213.7288,0.1281,0.0647,3029.9044,201880213.4179,9999666.9056,274875.5777,276822.3858,0,1,27.2468,5681.4972,37.936,9861.9863,14344.9665,10289.5249,195709.7242,857.5752,16310.0917,323412.1928,325693.193,0.01,64,16,128000,9861.9863,1000,284.2317,45.971,1.6919,52.4357,495.1772,98.9405,96.7741,97.2258,21.3826,43.2538,87225,45.5548,11.9273,21.6108,6.0037,-93.529,4.0966,-59.9369,36.4055,1493688.2474,24918385.3199,12797.1424,1,No_Fault
200,105.0602,11543.3045,10208.3284,2.1583,1.9871,1.6588,16720404480,6840200695.418,0.0006,6844540228.2972,1756542249.8875,114079.0342,5000.8223,1015402957.4095,550465702.5113,0.3544,0.1705,2838.7806,200014938.5122,10000970.7884,273504.7153,273557.3813,0,1,26.1605,5886.287,39.3086,9880.096,14324.3168,10347.9702,196358.4389,862.5034,16364.0045,321773.5124,321885.4109,0.0266,64,17,128000,9880.096,1000,276.448,49.2375,1.9809,53.5962,512.1269,98.9023,96.3139,97.8957,20.6145,43.5492,87240,46.8283,11.0846,22.8727,6.2917,-92.9989,4.2572,-56.1755,35.0308,1492635.3,24980997.2576,12690.5992,1,No_Fault
200,100.2819,11002.8261,10225.333,2.0141,1.7524,1.5219,16720404480,6836163126.1093,0.0023,6844419488.6935,1754481801.2093,113838.2344,4987.0608,1015433482.7973,550536478.7673,0.0976,0.0813,2690.5889,200014874.2197,10000546.7307,275980.06,279726.8232,0,1,27.5692,5689.4867,37.9779,9883.8555,14391.9961,10229.6059,194347.3771,852.5911,16195.6189,324783.0323,329069.3423,0.0609,64,17,128000,9883.8555,1000,278.7381,47.3241,1.6396,54.131,501.5015,98.5076,96.7679,97.5753,20.4575,43.1357,87255,46.9655,12.9057,22.1744,5.6013,-92.1806,4.2627,-60.1012,37.466,1502984.0423,24984511.7499,12279.7294,1,No_Fault
200,103.5544,11580.3486,10247.0527,2.0646,1.8864,1.6092,16720404480,6794434034.9255,0.0015,6844196854.4872,1750562263.8421,113404.1107,4969.1858,1015424431.0964,550521612.5049,0.3281,0.2012,2645.484,199983247.3657,10000114.1456,275322.7686,278220.2451,0,1,25.7354,5753.6872,38.3313,9925.8385,14409.621,10013.1218,190519.6346,834.9673,15877.1755,323808.6035,327395.3079,0.051,64,16,128000,9925.8385,1000,283.2483,46.681,1.8698,59.1097,540.6664,98.9902,97.4753,97.8472,20.2485,42.4165,87270,45.8642,12.5429,21.8755,6.3847,-94.5442,4.8537,-60.1429,34.2259,1491543.7846,25076478.7469,12722.0883,1,No_Fault
200,107.8734,11779.9424,10184.5439,2.0753,1.7839,1.7547,16720404480,6801339786.0236,0.0045,6844425458.5142,1754821777.5575,113853.6758,4990.171,1015405911.9293,550471238.0635,0.4319,0.0388,2739.4333,200511101.5415,10000606.4768,273738.3867,273994.6507,0,1,23.6713,5834.7802,38.899,9918.5821,14391.777,10236.5213,194679.8176,853.1826,16224.3167,322115.8469,322438.4852,0.01,64,15,128000,9918.5821,1000,281.1945,49.1714,1.6778,57.6751,518.5559,98.9405,95.7739,97.124,19.3802,42.0432,87285,47.078,11.307,21.1209,6.4207,-93.8279,4.4508,-55.2273,34.2066,1490132.9022,25077771.5614,13042.2231,1,No_Fault
200,103.5394,10750.7514,10266.3533,2.216,2.081,1.7843,16720404480,6796783804.6531,0.0072,6844413853.4534,1754420303.2008,113832.9724,4989.0259,1015452487.3706,550455735.8919,0.1305,0.1995,2699.6056,200001143.9991,9999785.0033,277671.0099,272742.9598,0,1,29.0398,5868.9557,39.0989,9923.3794,14347.3811,10224.7769,194286.8956,852.5309,16191.4984,326731.7431,320971.5845,0.01,64,17,128000,9923.3794,1000,279.5233,46.041,0.5924,54.8375,552.4199,98.8316,95.4224,97.2501,19.4379,40.7645,87300,46.8542,12.7856,21.699,5.8489,-95.3418,5.0354,-57.4295,36.0546,1493023.0268,24942604.0485,11872.3211,1,No_Fault
200,109.8701,10798.3932,10199.4742,2.1754,1.9304,1.8016,16720404480,6842432924.5804,0.0062,6844219770.2398,1750763030.0402,113449.2758,4967.5048,1015484434.9226,550502590.9691,0.4216,0.0667,2807.5887,199981974.8583,10000798.6967,280353.5463,276756.5159,0,1,25.6521,5783.1713,38.5413,9877.6045,14302.4194,10034.4946,190715.5762,836.8329,15893.2231,329834.8387,325568.2501,0.0208,64,17,128000,9877.6045,1000,278.504,46.6245,1.3752,55.5566,579.8129,98.5787,96.5016,97.9437,19.6142,43.8669,87315,46.9612,12.9642,21.1467,5.8396,-92.1114,5.4415,-57.8839,34.0001,1496607.8245,25018501.4279,12179.776,1,No_Fault
200,103.7857,11055.8126,10237.7055,1.9921,1.7707,1.512,16720404480,6819808763.0999,0.006,6844076118.3058,1747721107.6644,113166.2473,4957.6595,1015469226.4508,550523291.9974,0.1067,0.065,2952.8903,204180987.671,10000392.7805,279202.0343,278480.0453,0,1,26.5727,5954.2588,39.6483,9900.5293,14493.9024,9894.8792,187744.3392,825.5293,15645.8226,328439.7282,327695.5482,0.01,64,16,128000,9900.5293,1000,279.5147,49.207,0.6116,57.4411,543.2328,98.7919,95.558,97.4503,19.1441,41.3608,87330,47.3223,12.2061,21.7478,5.9182,-95.6409,4.7424,-58.1463,36.0108,1494374.0555,24952799.0401,12350.6044,1,No_Fault
200,105.268,10619.0339,10201.5761,2.0584,1.883,1.7205,16720404480,6787697698.5443,0.0062,6843862403.5436,1743971340.8005,112752.3539,4937.4814,1015460931.0463,550510899.6589,0.264,0.1595,3141.0411,206157415.7005,9999751.7877,278520.0676,277506.7993,0,1,26.442,5809.1203,38.7478,9932.6166,14498.1871,9685.692,184082.1318,807.41,15341.0335,327597.3427,326360.9486,0.01,64,17,128000,9932.6166,1000,277.4582,47.1793,0.9025,50.5028,567.151,98.8686,95.6496,97.6099,18.399,40.09,87345,46.4498,12.8575,22.7713,5.7194,-94.6747,5.3004,-55.3962,36.5665,1509694.6082,25074972.7698,11825.6342,1,No_Fault
200,108.6044,11360.5757,10173.6865,1.9993,1.7763,1.5889,16720404480,6829160720.5082,0.0078,6843735621.1669,1741427885.3379,112502.6301,4921.8075,1015453608.0976,550511689.2124,0.395,0.0463,2949.7026,207955481.976,9999517.7331,277738.4182,277522.6384,0,1,24.5732,5652.8816,37.7205,9891.1365,14357.8871,9563.5425,181599.6533,797.5539,15133.5694,326843.4743,326459.6491,0.01,64,15,128000,9891.1365,1000,282.7438,45.2993,0.2883,58.7966,548.5623,98.8607,96.0657,97.9605,19.3965,40.6193,87360,45.8027,12.8684,22.4512,6.2272,-92.2062,4.8692,-59.6125,35.8296,1503797.067,24952952.069,12802.7309,1,No_Fault
200,107.7503,10991.0067,10225.2481,1.9196,1.6845,1.543,16720404480,6853814130.3755,0.0037,6843824316.9373,1743265753.5814,112673.0411,4930.1575,1015437954.6971,550470035.5353,0.3017,0.137,2758.9705,208161133.3039,9999968.3627,276469.7701,274025.8105,0,1,27.3203,5533.6108,36.9534,9866.3904,14418.8729,9648.3376,183393.3636,804.3454,15282.9695,325307.3226,322424.0475,0.0462,64,16,128000,9866.3904,1000,280.5291,45.7071,1.9424,57.192,570.192,98.9432,95.181,97.6099,18.4946,40.7279,87375,46.6987,12.7642,21.7067,5.6487,-92.0802,5.1818,-57.1629,34.836,1508416.3837,25004208.6126,12162.4647,1,No_Fault
200,103.1554,10926.5404,10171.3602,1.9412,1.7343,1.5797,16720404480,6888485346.5849,0.0017,6843800237.0492,1742594250.6656,112628.2177,4927.3371,1015491930.7491,550486982.7009,0.2854,0.1881,2722.6487,203861814.8679,9999750.4698,281031.1364,275418.2213,0,1,23.2877,5640.4258,37.6434,9831.8054,14352.4872,9625.05,182739.0841,802.4378,15228.9885,330546.8871,324109.4668,0.0603,64,15,128000,9831.8054,1000,282.906,46.7325,0.7407,57.6758,539.6399,98.5769,95.5991,97.0102,18.821,42.0573,87390,45.7104,11.3337,22.315,5.9277,-92.6967,4.7886,-55.4928,34.9358,1492849.0224,25018903.5449,12196.5018,1,No_Fault
200,108.3534,11521.7292,10184.1347,1.7435,1.6433,1.4654,16720404480,6922592840.5902,0.0068,6843744206.7507,1741797536.2038,112517.2416,4922.9034,1015484790.5537,550475215.6134,0.488,0.0915,2537.1606,204238800.5744,9999215.6472,280431.9017,274470.9029,0,1,24.7632,5468.6226,36.4384,9797.7831,14280.6843,9571.113,181960.7353,798.2022,15164.267,329939.092,322864.9776,0.0472,64,16,128000,9797.7831,1000,283.3662,45.4719,1.0588,56.906,541.6447,98.958,96.8008,97.5704,18.896,42.9313,87405,46.0719,11.2032,21.1798,5.9271,-94.4389,4.7173,-60.3577,36.4742,1496058.6392,24939190.3337,12823.4886,1,No_Fault
200,104.9107,11288.6173,10240.5518,1.9981,1.8469,1.5355,16720404480,6903597431.6907,0.0057,6843977436.1809,1746371642.6624,112976.4902,4947.9163,1015449603.1645,550537683.9217,0.3009,0.1699,2654.4582,204406971.4297,10000951.0572,277596.0112,279613.956,0,1,28.3226,5575.409,37.1958,9816.3523,14243.5645,9799.2178,186426.5837,817.5212,15536.5065,326496.2846,329000.5071,0.0908,64,17,128000,9816.3523,1000,280.67,47.6598,1.6971,58.963,544.0448,98.6748,95.5255,97.4991,18.5954,41.9368,87420,45.7336,12.8315,21.3198,6.0443,-93.7276,4.7652,-58.5136,37.4679,1491945.4547,24902355.0543,12595.77,1,No_Fault
200,102.6153,10915.5269,10224.0791,1.9611,1.7154,1.6095,16720404480,6919579421.1553,0.0008,6844009937.1111,1746886259.8009,113036.5605,4949.123,1015435515.8366,550508959.1095,0.1489,0.1439,2805.0202,200713769.5731,10000375.2038,276301.9303,277402.6973,0,1,23.5153,5623.0542,37.4248,9800.5617,14362.075,9829.9535,186930.5191,820.131,15578.2729,324985.1996,326240.4239,0.11,64,17,128000,9800.5617,1000,280.7416,48.3059,0.1505,59.2611,530.4717,98.7414,96.1455,97.5235,18.3048,41.7428,87435,47.4884,11.2592,22.2816,5.9704,-94.3869,4.5192,-57.5495,34.0553,1507290.7574,25022648.7967,12093.742,1,No_Fault
200,104.6791,11754.307,10149.6681,1.7891,1.6877,1.3777,16720404480,6944543003.9283,0.0038,6843842503.2996,1743498270.4101,112713.5112,4935.0197,1015410409.9331,550527908.8952,0.3067,0.2361,2862.2168,201081616.5985,10000101.131,274001.9579,278869.4463,0,1,23.5012,5499.2141,36.6324,9775.6141,14268.3834,9666.4169,183621.2531,806.2147,15302.1371,322439.2369,328138.3834,0.0979,64,17,128000,9775.6141,1000,278.5558,46.3363,1.499,58.6172,495.8878,98.9178,97.3579,97.7261,18.2635,42.6895,87450,45.5013,11.0211,21.5384,6.3721,-92.4272,4.2592,-56.2339,36.2821,1504184.667,24926424.966,12981.0968,1,No_Fault
200,104.6106,11296.7728,10229.2934,1.8168,1.6552,1.3667,16720404480,6894746230.239,0.0038,6843841119.1527,1743536579.1094,112715.0079,4932.478,1015451266.5363,550546544.274,0.2121,0.2471,2745.9129,204071169.1495,9999758.2109,277508.15,280494.23,0,1,27.1615,5646.4964,37.7065,9825.2466,14306.641,9665.175,183659.2015,806.2224,15305.765,326523.1785,329948.1618,0.1383,64,15,128000,9825.2466,1000,282.0946,46.0105,1.8319,53.1489,501.1504,98.6125,96.5267,97.6166,18.837,41.4114,87465,47.0077,12.2023,21.8246,6.1465,-92.8201,4.3142,-57.9131,34.1969,1505626.8541,25035126.1342,12450.395,1,No_Fault
200,104.1315,10904.2683,10184.9207,2.0395,1.7708,1.5801,16720404480,6866393499.4486,0.0043,6843801491.8391,1742883403.5673,112637.5293,4931.3847,1015486042.4176,550459244.7424,0.6238,0.122,2573.9759,208842179.3148,9999042.5718,280594.5269,273164.5886,0,1,25.9106,5775.7316,38.4714,9853.9827,14351.4251,9626.5737,183021.3731,802.5653,15251.8734,330074.426,321254.0456,0.1254,64,17,128000,9853.9827,1000,281.3064,48.6627,1.356,51.2936,517.9132,98.501,96.9357,97.477,18.8172,43.4846,87480,46.4391,12.0683,21.2758,5.5824,-92.962,4.5964,-59.9506,37.1608,1508484.5006,24918636.7705,12315.1352,1,No_Fault
